"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies",DummyStartTimeMs,DummyCurrentTimeMs
"f5048dde-7646-4a70-b72d-501b47bcaaa1","0","1","10000","5000","1685123923776","1685123980134","70001","1090519040","1090519040","0.5526016729102712","0.9272222978859553","21","2.999957143469379E-4",1685403155542,1685403156913
"a49d86ad-2968-447f-b15b-b85f57151d4b","0","1","10000","2000","1685124166124","1685124223094","70001","1321395879","1577058304","0.5562361364014791","0.9293614000365713","21","2.999957143469379E-4",1685403163644,1685403165138
"b0e3b4a0-38f1-4fb1-a54d-e43bec615264","0","1","100000","50000","1685124409166","1685124466088","70001","1090519040","1090519040","0.5552198247095408","0.928773475539068","21","2.999957143469379E-4",1685403171873,1685403173333
"4c76b03d-8b26-4ef9-8ec9-e727c17e1b07","0","1","100000","20000","1685124660804","1685124717625","70001","1160828471","1308622848","0.5537409365950842","0.9290416497481663","21","2.999957143469379E-4",1685403180069,1685403181681
"a445e113-fdce-4aec-9fde-672c269adf13","0","1","1000000","500000","1685124971378","1685125028159","70001","1090519040","1090519040","0.5534566945783859","0.9315517230075984","21","2.999957143469379E-4",1685403188402,1685403189827
"1cecca5b-49ee-4c28-9988-af64113d529d","0","1","1000000","200000","1685125445738","1685125502573","70001","1090519040","1090519040","0.5539214285592887","0.9309118015044604","21","2.999957143469379E-4",1685403196555,1685403198010
"9092c3c9-d66c-418c-bdae-7ee2b57d8dd9","0","1","10000000","5000000","1685127492957","1685127549401","70001","1090519040","1090519040","0.5529777779863597","0.9280351963078383","21","2.999957143469379E-4",1685403204753,1685403206166
"72612582-0e91-4747-acd1-d084802ea13b","0","1","10000000","2000000","1685133030324","1685133087059","70001","1090519040","1090519040","0.5554724262656948","0.9347719544448643","21","2.999957143469379E-4",1685403212905,1685403214340
"d1ecf0d3-1c70-4c6d-af48-e3f22654cbc2","10","1","1000000","200000","1685179514190","1685179590430","70001","1090540850","1308622848","0.573337226577512","0.9239010286528855","52963","0.7566034770931844",,
"939c9cd8-9bce-4df9-bc95-732ed88815b8","10","1","100000","20000","1685179597538","1685179675063","70001","1165060823","1585446912","0.582241565046237","0.9274112448575347","52963","0.7566034770931844",,
"b273654c-933c-4cb8-9f31-68a9b5caa9eb","20","1","1000000","200000","1685179682188","1685179724325","70001","1235057484","1308622848","0.5908748488000514","0.9260005758710049","62379","0.8911158412022685",,
"73da7f9a-12c9-408e-b8e4-fe92201068e7","20","1","100000","20000","1685179731414","1685179773969","70001","1326125308","1895825408","0.5979705047981083","0.9336584415900553","62379","0.8911158412022685",,
"9c89febd-cba9-44f2-939e-099948089c39","30","1","1000000","200000","1685179781076","1685179799046","70001","1164881909","1317011456","0.6883504017578574","0.9320551465138114","65082","0.9297295752917816",,
"4e1826a1-c3e0-45c9-86ed-abb11ce823da","30","1","100000","20000","1685179806168","1685179837393","70001","1354998365","2021654528","0.6130330172540884","0.9331960895877515","65082","0.9297295752917816",,
"676ea8e0-d669-4c27-b463-f642ccc2db2a","40","1","1000000","200000","1685179844522","1685179858015","70001","1180585997","1610612736","0.7028451269345097","0.9335305304933642","66417","0.9488007314181226",,
"77d027cf-6559-4354-b637-fbfb39576b15","40","1","100000","20000","1685179865187","1685179890676","70001","1413011351","2315255808","0.6283798614706831","0.9299881490620713","66417","0.9488007314181226",,
"bb1da521-602d-46b6-ac34-a6f597e839aa","50","1","1000000","200000","1685179897844","1685179919616","70001","1234998285","1308622848","0.624695453808547","0.932648152647988","67188","0.9598148597877173",,
"8bf80968-465d-4d9f-acef-bbab385b9bd4","50","1","100000","20000","1685179926710","1685179949893","70001","1381334622","2382364672","0.6388297318438731","0.9356900208725927","67188","0.9598148597877173",,
